id,title,url,category,tags,text,days_old,source_score,citations
d1551,Rag best practices and paper,https://example.com/rag/1551,paper,"python,pytorch,production","This paper explains rag within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2448,0.596180470190494,48
d1552,Fastapi best practices and blog,https://example.com/fastapi/1552,blog,"production,transformers","This blog explains fastapi within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3374,0.33571446206097,152
d1553,Hallucination best practices and blog,https://example.com/hallucination/1553,blog,"faiss,pytorch","This blog explains hallucination within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2095,0.7845062382351651,130
d1554,Reranker best practices and blog,https://example.com/reranker/1554,blog,python,"This blog explains reranker within RAG pipelines, covering optimization, trade-offs, and metadata usage.",958,0.23396391881872744,82
d1555,Retrieval best practices and blog,https://example.com/retrieval/1555,blog,"sklearn,faiss,api","This blog explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",815,0.8476133324730897,58
d1556,Metadata best practices and tutorial,https://example.com/metadata/1556,tutorial,"api,ui","This tutorial explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2061,0.2884066030677199,117
d1557,Similarity best practices and paper,https://example.com/similarity/1557,paper,"pytorch,python","This paper explains similarity within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3369,0.5286214483994343,196
d1558,Faiss best practices and paper,https://example.com/faiss/1558,paper,production,"This paper explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2263,0.4975054605975512,246
d1559,Vector Db best practices and doc,https://example.com/vector-db/1559,doc,"production,pytorch","This doc explains vector db within RAG pipelines, covering optimization, trade-offs, and metadata usage.",4,0.580765834801823,132
d1560,Evaluation best practices and blog,https://example.com/evaluation/1560,blog,"sklearn,ui,python","This blog explains evaluation within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2153,0.6060874704161681,174
d1561,Throughput best practices and doc,https://example.com/throughput/1561,doc,faiss,"This doc explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",18,0.8426361332027457,243
d1562,Evaluation best practices and paper,https://example.com/evaluation/1562,paper,"indexing,sklearn,api","This paper explains evaluation within RAG pipelines, covering optimization, trade-offs, and metadata usage.",711,0.29032924535863114,272
d1563,Bm25 best practices and tutorial,https://example.com/bm25/1563,tutorial,"transformers,faiss","This tutorial explains bm25 within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1057,0.9065508002535196,105
d1564,Reranker best practices and paper,https://example.com/reranker/1564,paper,sklearn,"This paper explains reranker within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2473,0.20289791175628116,190
d1565,Latency best practices and doc,https://example.com/latency/1565,doc,"pytorch,indexing","This doc explains latency within RAG pipelines, covering optimization, trade-offs, and metadata usage.",449,0.23916121631175732,207
d1566,Ranking best practices and tutorial,https://example.com/ranking/1566,tutorial,api,"This tutorial explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2881,0.7130386559131907,285
d1567,Throughput best practices and blog,https://example.com/throughput/1567,blog,transformers,"This blog explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1638,0.3511669457535054,262
d1568,Bm25 best practices and doc,https://example.com/bm25/1568,doc,"python,transformers,pytorch","This doc explains bm25 within RAG pipelines, covering optimization, trade-offs, and metadata usage.",282,0.4841972430916236,66
d1569,Throughput best practices and benchmark,https://example.com/throughput/1569,benchmark,"api,indexing,ui","This benchmark explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1658,0.7346598925003951,71
d1570,Retrieval best practices and blog,https://example.com/retrieval/1570,blog,ui,"This blog explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3118,0.6761301642622295,123
d1571,Random Forest best practices and doc,https://example.com/random-forest/1571,doc,ui,"This doc explains random forest within RAG pipelines, covering optimization, trade-offs, and metadata usage.",204,0.4846633303060085,262
d1572,Embeddings best practices and paper,https://example.com/embeddings/1572,paper,faiss,"This paper explains embeddings within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3531,0.46562343122454686,241
d1573,Hallucination best practices and blog,https://example.com/hallucination/1573,blog,api,"This blog explains hallucination within RAG pipelines, covering optimization, trade-offs, and metadata usage.",391,0.7857750556643168,205
d1574,Hallucination best practices and paper,https://example.com/hallucination/1574,paper,"ui,production,api","This paper explains hallucination within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1072,0.7260551465362848,176
d1575,Prompting best practices and paper,https://example.com/prompting/1575,paper,"pytorch,sklearn","This paper explains prompting within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2946,0.6944957583231894,166
d1576,Similarity best practices and benchmark,https://example.com/similarity/1576,benchmark,"faiss,indexing","This benchmark explains similarity within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2485,0.43816617041567973,173
d1577,Bert best practices and paper,https://example.com/bert/1577,paper,"python,sklearn,indexing","This paper explains bert within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2078,0.8032634520209381,43
d1578,Vector Db best practices and tutorial,https://example.com/vector-db/1578,tutorial,"faiss,indexing,transformers","This tutorial explains vector db within RAG pipelines, covering optimization, trade-offs, and metadata usage.",578,0.6527155720861639,207
d1579,Bert best practices and paper,https://example.com/bert/1579,paper,pytorch,"This paper explains bert within RAG pipelines, covering optimization, trade-offs, and metadata usage.",930,0.7560210297123993,215
d1580,Rag best practices and paper,https://example.com/rag/1580,paper,"ui,api,pytorch","This paper explains rag within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3373,0.2803029296237121,179
d1581,Retrieval best practices and paper,https://example.com/retrieval/1581,paper,"pytorch,ui","This paper explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",435,0.7273890611792408,64
d1582,Metadata best practices and blog,https://example.com/metadata/1582,blog,"indexing,python,sklearn","This blog explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2493,0.7940494063184731,78
d1583,Rag best practices and tutorial,https://example.com/rag/1583,tutorial,api,"This tutorial explains rag within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1064,0.7558943942969083,252
d1584,Evaluation best practices and doc,https://example.com/evaluation/1584,doc,api,"This doc explains evaluation within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3180,0.5749680951407072,38
d1585,Embeddings best practices and doc,https://example.com/embeddings/1585,doc,"pytorch,production","This doc explains embeddings within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2734,0.6415750247151636,55
d1586,Hallucination best practices and doc,https://example.com/hallucination/1586,doc,indexing,"This doc explains hallucination within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3132,0.39598258659227226,12
d1587,Latency best practices and tutorial,https://example.com/latency/1587,tutorial,"python,ui","This tutorial explains latency within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1682,0.7829189894806903,194
d1588,Retrieval best practices and benchmark,https://example.com/retrieval/1588,benchmark,"pytorch,sklearn,production","This benchmark explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1944,0.73136008903449,98
d1589,Embeddings best practices and tutorial,https://example.com/embeddings/1589,tutorial,"pytorch,api","This tutorial explains embeddings within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2394,0.7295980660477364,65
d1590,Mpnet best practices and doc,https://example.com/mpnet/1590,doc,"indexing,transformers","This doc explains mpnet within RAG pipelines, covering optimization, trade-offs, and metadata usage.",287,0.3122669183585981,30
d1591,Streamlit best practices and paper,https://example.com/streamlit/1591,paper,"faiss,transformers","This paper explains streamlit within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2863,0.9188186028098506,22
d1592,Throughput best practices and paper,https://example.com/throughput/1592,paper,"faiss,indexing","This paper explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1306,0.6970161793274541,283
d1593,Bm25 best practices and benchmark,https://example.com/bm25/1593,benchmark,transformers,"This benchmark explains bm25 within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1292,0.8216591689072137,185
d1594,Retrieval best practices and blog,https://example.com/retrieval/1594,blog,"indexing,ui","This blog explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",580,0.5081971456464924,42
d1595,Bert best practices and benchmark,https://example.com/bert/1595,benchmark,"faiss,ui,api","This benchmark explains bert within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3360,0.8973248747206162,15
d1596,Rag best practices and blog,https://example.com/rag/1596,blog,"faiss,transformers","This blog explains rag within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2088,0.6319394572420746,244
d1597,Embeddings best practices and benchmark,https://example.com/embeddings/1597,benchmark,pytorch,"This benchmark explains embeddings within RAG pipelines, covering optimization, trade-offs, and metadata usage.",290,0.5302826011885902,55
d1598,Ranking best practices and tutorial,https://example.com/ranking/1598,tutorial,"faiss,production,pytorch","This tutorial explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",789,0.3279832695370205,21
d1599,Metadata best practices and doc,https://example.com/metadata/1599,doc,python,"This doc explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",187,0.371634875605826,64
d1600,Retrieval best practices and paper,https://example.com/retrieval/1600,paper,"ui,python","This paper explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",316,0.7159151491950893,108
d1601,Ranking best practices and blog,https://example.com/ranking/1601,blog,"python,pytorch","This blog explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1850,0.5104094362372518,279
d1602,Throughput best practices and paper,https://example.com/throughput/1602,paper,"indexing,api,faiss","This paper explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1633,0.24390521470353832,266
d1603,Prompting best practices and benchmark,https://example.com/prompting/1603,benchmark,"ui,transformers,pytorch","This benchmark explains prompting within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2971,0.9058056276850175,31
d1604,Reranker best practices and tutorial,https://example.com/reranker/1604,tutorial,pytorch,"This tutorial explains reranker within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1044,0.7326143284144944,207
d1605,Mpnet best practices and tutorial,https://example.com/mpnet/1605,tutorial,"sklearn,ui,faiss","This tutorial explains mpnet within RAG pipelines, covering optimization, trade-offs, and metadata usage.",521,0.23212249932026727,26
d1606,Similarity best practices and doc,https://example.com/similarity/1606,doc,sklearn,"This doc explains similarity within RAG pipelines, covering optimization, trade-offs, and metadata usage.",760,0.21058156946338155,157
d1607,Ranking best practices and doc,https://example.com/ranking/1607,doc,"api,faiss,sklearn","This doc explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2489,0.533013513717774,270
d1608,Hallucination best practices and paper,https://example.com/hallucination/1608,paper,"transformers,ui,indexing","This paper explains hallucination within RAG pipelines, covering optimization, trade-offs, and metadata usage.",536,0.35149162245603527,230
d1609,Latency best practices and benchmark,https://example.com/latency/1609,benchmark,"ui,faiss,sklearn","This benchmark explains latency within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2413,0.9080952090587919,168
d1610,Metadata best practices and tutorial,https://example.com/metadata/1610,tutorial,"python,transformers,production","This tutorial explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1216,0.5593513193471842,40
d1611,Random Forest best practices and paper,https://example.com/random-forest/1611,paper,"api,sklearn,production","This paper explains random forest within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2425,0.21948316995992062,83
d1612,Latency best practices and doc,https://example.com/latency/1612,doc,"sklearn,pytorch,python","This doc explains latency within RAG pipelines, covering optimization, trade-offs, and metadata usage.",75,0.6409274810136303,252
d1613,Rag best practices and benchmark,https://example.com/rag/1613,benchmark,"indexing,production,faiss","This benchmark explains rag within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2032,0.3807070054206335,0
d1614,Bm25 best practices and doc,https://example.com/bm25/1614,doc,"pytorch,faiss,ui","This doc explains bm25 within RAG pipelines, covering optimization, trade-offs, and metadata usage.",650,0.397720789451783,58
d1615,Metadata best practices and benchmark,https://example.com/metadata/1615,benchmark,"transformers,pytorch","This benchmark explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",368,0.49026190984052465,146
d1616,Throughput best practices and doc,https://example.com/throughput/1616,doc,"api,production,sklearn","This doc explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1216,0.6234731989814715,109
d1617,Latency best practices and paper,https://example.com/latency/1617,paper,api,"This paper explains latency within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1665,0.5220830641412789,259
d1618,Retrieval best practices and blog,https://example.com/retrieval/1618,blog,python,"This blog explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3432,0.3277528027831928,251
d1619,Retrieval best practices and blog,https://example.com/retrieval/1619,blog,"api,transformers,indexing","This blog explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2171,0.7364246224660784,62
d1620,Ranking best practices and benchmark,https://example.com/ranking/1620,benchmark,"transformers,api","This benchmark explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1083,0.7635030047941016,117
d1621,Fastapi best practices and benchmark,https://example.com/fastapi/1621,benchmark,"production,faiss,ui","This benchmark explains fastapi within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2747,0.42847054108186655,173
d1622,Throughput best practices and doc,https://example.com/throughput/1622,doc,"faiss,python,production","This doc explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2071,0.7669530627135612,163
d1623,Bert best practices and benchmark,https://example.com/bert/1623,benchmark,production,"This benchmark explains bert within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1363,0.5097076476746796,38
d1624,Throughput best practices and tutorial,https://example.com/throughput/1624,tutorial,"production,python,transformers","This tutorial explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",957,0.536844592652697,68
d1625,Evaluation best practices and benchmark,https://example.com/evaluation/1625,benchmark,"api,production","This benchmark explains evaluation within RAG pipelines, covering optimization, trade-offs, and metadata usage.",352,0.9338411228588781,72
d1626,Prompting best practices and benchmark,https://example.com/prompting/1626,benchmark,api,"This benchmark explains prompting within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2202,0.2576812478790609,184
d1627,Prompting best practices and blog,https://example.com/prompting/1627,blog,sklearn,"This blog explains prompting within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2823,0.9046812407016833,245
d1628,Ranking best practices and tutorial,https://example.com/ranking/1628,tutorial,"production,python","This tutorial explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2102,0.24882331607039487,101
d1629,Faiss best practices and paper,https://example.com/faiss/1629,paper,"production,transformers,indexing","This paper explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3189,0.5967476983380201,23
d1630,Rag best practices and blog,https://example.com/rag/1630,blog,"python,api,faiss","This blog explains rag within RAG pipelines, covering optimization, trade-offs, and metadata usage.",821,0.7442896048252654,224
d1631,Ranking best practices and doc,https://example.com/ranking/1631,doc,api,"This doc explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1821,0.8299213833907244,77
d1632,Random Forest best practices and doc,https://example.com/random-forest/1632,doc,"sklearn,pytorch","This doc explains random forest within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1321,0.909916166013691,78
d1633,Random Forest best practices and doc,https://example.com/random-forest/1633,doc,api,"This doc explains random forest within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3392,0.6367776138635411,281
d1634,Evaluation best practices and paper,https://example.com/evaluation/1634,paper,"api,pytorch","This paper explains evaluation within RAG pipelines, covering optimization, trade-offs, and metadata usage.",868,0.6340585993389553,112
d1635,Streamlit best practices and doc,https://example.com/streamlit/1635,doc,indexing,"This doc explains streamlit within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3231,0.4671295785765574,283
d1636,Bert best practices and blog,https://example.com/bert/1636,blog,"python,indexing,sklearn","This blog explains bert within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2841,0.8771212306790335,194
d1637,Retrieval best practices and benchmark,https://example.com/retrieval/1637,benchmark,"production,faiss,pytorch","This benchmark explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",690,0.2331431143711122,166
d1638,Bert best practices and doc,https://example.com/bert/1638,doc,python,"This doc explains bert within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1149,0.3944690070171098,84
d1639,Rag best practices and paper,https://example.com/rag/1639,paper,"api,faiss","This paper explains rag within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2484,0.39178381520140654,175
d1640,Fastapi best practices and paper,https://example.com/fastapi/1640,paper,"faiss,api,production","This paper explains fastapi within RAG pipelines, covering optimization, trade-offs, and metadata usage.",504,0.6306026051087161,156
d1641,Bm25 best practices and benchmark,https://example.com/bm25/1641,benchmark,"indexing,pytorch","This benchmark explains bm25 within RAG pipelines, covering optimization, trade-offs, and metadata usage.",823,0.3610551946154087,261
d1642,Evaluation best practices and paper,https://example.com/evaluation/1642,paper,"faiss,transformers","This paper explains evaluation within RAG pipelines, covering optimization, trade-offs, and metadata usage.",957,0.3743844746722541,165
d1643,Rag best practices and paper,https://example.com/rag/1643,paper,"transformers,api","This paper explains rag within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3353,0.9320875550302172,206
d1644,Throughput best practices and paper,https://example.com/throughput/1644,paper,"api,indexing","This paper explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",584,0.6442088936165145,207
d1645,Random Forest best practices and blog,https://example.com/random-forest/1645,blog,indexing,"This blog explains random forest within RAG pipelines, covering optimization, trade-offs, and metadata usage.",707,0.6691289115613308,268
d1646,Ranking best practices and blog,https://example.com/ranking/1646,blog,"pytorch,transformers","This blog explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2730,0.7664914890008632,76
d1647,Throughput best practices and blog,https://example.com/throughput/1647,blog,sklearn,"This blog explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",816,0.8964527286671244,119
d1648,Fastapi best practices and paper,https://example.com/fastapi/1648,paper,"faiss,transformers","This paper explains fastapi within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2438,0.701345838278534,240
d1649,Fastapi best practices and benchmark,https://example.com/fastapi/1649,benchmark,faiss,"This benchmark explains fastapi within RAG pipelines, covering optimization, trade-offs, and metadata usage.",166,0.8779414493085396,277
d1650,Faiss best practices and blog,https://example.com/faiss/1650,blog,"python,api","This blog explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2649,0.35202752068985926,134
d1651,Rag best practices and tutorial,https://example.com/rag/1651,tutorial,"faiss,api,pytorch","This tutorial explains rag within RAG pipelines, covering optimization, trade-offs, and metadata usage.",553,0.47796621515782617,90
d1652,Reranker best practices and paper,https://example.com/reranker/1652,paper,"faiss,api","This paper explains reranker within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2451,0.5214759875046748,288
d1653,Faiss best practices and benchmark,https://example.com/faiss/1653,benchmark,"sklearn,pytorch,faiss","This benchmark explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2755,0.8389510777188716,18
d1654,Random Forest best practices and blog,https://example.com/random-forest/1654,blog,"api,ui","This blog explains random forest within RAG pipelines, covering optimization, trade-offs, and metadata usage.",452,0.7877129419733655,93
d1655,Rag best practices and paper,https://example.com/rag/1655,paper,"transformers,pytorch,python","This paper explains rag within RAG pipelines, covering optimization, trade-offs, and metadata usage.",392,0.32213543979857806,209
d1656,Retrieval best practices and benchmark,https://example.com/retrieval/1656,benchmark,"python,pytorch","This benchmark explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1590,0.8929062793403162,62
d1657,Rag best practices and doc,https://example.com/rag/1657,doc,"ui,production,indexing","This doc explains rag within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3342,0.7013164372485128,156
d1658,Evaluation best practices and paper,https://example.com/evaluation/1658,paper,production,"This paper explains evaluation within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3248,0.9459487468313614,287
d1659,Metadata best practices and paper,https://example.com/metadata/1659,paper,"sklearn,python,pytorch","This paper explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",102,0.49345205568811307,21
d1660,Retrieval best practices and tutorial,https://example.com/retrieval/1660,tutorial,"python,indexing","This tutorial explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1893,0.8250219870023061,219
d1661,Embeddings best practices and doc,https://example.com/embeddings/1661,doc,sklearn,"This doc explains embeddings within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2746,0.3871251477749562,230
d1662,Hallucination best practices and doc,https://example.com/hallucination/1662,doc,"transformers,sklearn","This doc explains hallucination within RAG pipelines, covering optimization, trade-offs, and metadata usage.",35,0.8206321323552692,25
d1663,Bert best practices and benchmark,https://example.com/bert/1663,benchmark,"sklearn,indexing","This benchmark explains bert within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3385,0.34595630060281524,280
d1664,Hallucination best practices and doc,https://example.com/hallucination/1664,doc,"sklearn,api","This doc explains hallucination within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2993,0.9310845710432394,47
d1665,Reranker best practices and doc,https://example.com/reranker/1665,doc,faiss,"This doc explains reranker within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3269,0.5168621951215884,111
d1666,Throughput best practices and doc,https://example.com/throughput/1666,doc,"sklearn,faiss,pytorch","This doc explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2817,0.49500799430023673,177
d1667,Faiss best practices and blog,https://example.com/faiss/1667,blog,faiss,"This blog explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2113,0.5008259429151087,50
d1668,Similarity best practices and benchmark,https://example.com/similarity/1668,benchmark,"faiss,pytorch","This benchmark explains similarity within RAG pipelines, covering optimization, trade-offs, and metadata usage.",247,0.9118476245574569,222
d1669,Faiss best practices and blog,https://example.com/faiss/1669,blog,sklearn,"This blog explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2717,0.5112956012121086,206
d1670,Throughput best practices and doc,https://example.com/throughput/1670,doc,indexing,"This doc explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",166,0.45837216405920284,0
d1671,Fastapi best practices and doc,https://example.com/fastapi/1671,doc,"ui,python","This doc explains fastapi within RAG pipelines, covering optimization, trade-offs, and metadata usage.",538,0.7642613924737891,139
d1672,Latency best practices and tutorial,https://example.com/latency/1672,tutorial,"indexing,pytorch,faiss","This tutorial explains latency within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1656,0.8710289746102635,291
d1673,Metadata best practices and paper,https://example.com/metadata/1673,paper,python,"This paper explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1180,0.3535414569057824,92
d1674,Bm25 best practices and blog,https://example.com/bm25/1674,blog,"indexing,api,production","This blog explains bm25 within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1313,0.22740664930967486,128
d1675,Retrieval best practices and blog,https://example.com/retrieval/1675,blog,ui,"This blog explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3399,0.8502003761392043,281
d1676,Evaluation best practices and paper,https://example.com/evaluation/1676,paper,"production,sklearn,faiss","This paper explains evaluation within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3117,0.34382897799933354,142
d1677,Embeddings best practices and doc,https://example.com/embeddings/1677,doc,api,"This doc explains embeddings within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3503,0.3595286040983432,175
d1678,Metadata best practices and doc,https://example.com/metadata/1678,doc,"indexing,pytorch,production","This doc explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1090,0.32277729613914385,220
d1679,Ranking best practices and blog,https://example.com/ranking/1679,blog,"pytorch,api,sklearn","This blog explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1219,0.6702461299553826,153
d1680,Reranker best practices and tutorial,https://example.com/reranker/1680,tutorial,production,"This tutorial explains reranker within RAG pipelines, covering optimization, trade-offs, and metadata usage.",684,0.877940111148662,15
d1681,Bert best practices and benchmark,https://example.com/bert/1681,benchmark,"faiss,sklearn,python","This benchmark explains bert within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2663,0.7060018859418304,238
d1682,Latency best practices and tutorial,https://example.com/latency/1682,tutorial,"ui,python,production","This tutorial explains latency within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1514,0.5634627043208871,270
d1683,Bert best practices and paper,https://example.com/bert/1683,paper,"ui,indexing","This paper explains bert within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1387,0.7677116365940488,35
d1684,Bm25 best practices and paper,https://example.com/bm25/1684,paper,pytorch,"This paper explains bm25 within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1135,0.6115646582939531,126
d1685,Metadata best practices and paper,https://example.com/metadata/1685,paper,"pytorch,faiss","This paper explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3239,0.742370445541138,172
d1686,Random Forest best practices and benchmark,https://example.com/random-forest/1686,benchmark,"transformers,indexing","This benchmark explains random forest within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1547,0.6247650337859776,149
d1687,Metadata best practices and tutorial,https://example.com/metadata/1687,tutorial,faiss,"This tutorial explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3065,0.48938957175809866,51
d1688,Faiss best practices and benchmark,https://example.com/faiss/1688,benchmark,"sklearn,transformers","This benchmark explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1137,0.7018074165703845,169
d1689,Faiss best practices and blog,https://example.com/faiss/1689,blog,"api,production","This blog explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1331,0.6050604262162582,18
d1690,Hallucination best practices and blog,https://example.com/hallucination/1690,blog,"ui,api,indexing","This blog explains hallucination within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2629,0.3270898847053839,151
d1691,Hallucination best practices and blog,https://example.com/hallucination/1691,blog,"ui,sklearn,indexing","This blog explains hallucination within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1898,0.7344318982619986,56
d1692,Throughput best practices and benchmark,https://example.com/throughput/1692,benchmark,"python,api,faiss","This benchmark explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2496,0.4207855394172658,191
d1693,Metadata best practices and tutorial,https://example.com/metadata/1693,tutorial,"ui,sklearn,indexing","This tutorial explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1070,0.27014761348094624,100
d1694,Ranking best practices and paper,https://example.com/ranking/1694,paper,"faiss,transformers,indexing","This paper explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",56,0.6136040902187319,102
d1695,Bm25 best practices and doc,https://example.com/bm25/1695,doc,faiss,"This doc explains bm25 within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2046,0.6442982543688611,289
d1696,Random Forest best practices and tutorial,https://example.com/random-forest/1696,tutorial,sklearn,"This tutorial explains random forest within RAG pipelines, covering optimization, trade-offs, and metadata usage.",764,0.6839611458208081,264
d1697,Throughput best practices and doc,https://example.com/throughput/1697,doc,"transformers,python,indexing","This doc explains throughput within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2374,0.32912833082721626,281
d1698,Reranker best practices and doc,https://example.com/reranker/1698,doc,production,"This doc explains reranker within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2478,0.5095661382772896,96
d1699,Streamlit best practices and benchmark,https://example.com/streamlit/1699,benchmark,python,"This benchmark explains streamlit within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2828,0.710035737176953,130
d1700,Metadata best practices and tutorial,https://example.com/metadata/1700,tutorial,"faiss,ui,api","This tutorial explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1197,0.9305729187096521,45
d1701,Bm25 best practices and tutorial,https://example.com/bm25/1701,tutorial,pytorch,"This tutorial explains bm25 within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1832,0.8694670323571017,285
